estado;cidade;bairro;rua;cep;numero;latitude;longitude
Sao Paulo;Campinas;Conjunto Habitacional Vida Nova;Vinte e Cinco   ;13057526;48;-22.9621431;-47.1947387
Sao Paulo;Campinas;Conjunto Habitacional Parque Itajai;Celso Soares Couto   ;13058050;291;-22.9674596;-47.1981612
Sao Paulo;Campinas;Conjunto Residencial Parque Sao Bento;Carlos Fiolo    ;13058149;294;-22.8639968;-47.1395953
Sao Paulo;Campinas;Jardim Bassoli;Nove     ;13058169;136;-22.9502336;-47.1737083
Sao Paulo;Campinas;Loteamento Residencial Novo Mundo;Romeu Micheloni    ;13058303;198;-22.9099384;-47.0626332
Sao Paulo;Campinas;Chacaras Recanto da Colina Verde;Jose de Toledo Neto  ;13058838;290;-22.9853959;-47.1166888
Sao Paulo;Campinas;Jardim Uruguai;Treze     ;13059853;259;-22.9296871;-47.1059223
Sao Paulo;Campinas;Jardim Campos Eliseos;Uniao     ;13060052;91;-22.9099384;-47.0626332
Sao Paulo;Campinas;Jardim Nova Morada;Famosa     ;13060272;82;-22.9442691;-47.1191415
Sao Paulo;Campinas;Parque Residencial Vila Uniao;Roza Morganti Bueno   ;13060755;298;-22.9099384;-47.0626332
Sao Paulo;Campinas;Vila Castelo Branco;Augusta Parreira Belintani   ;13061253;27;-;-
Sao Paulo;Campinas;Parque Santa Barbara;Joaquim Tarcisio Gallace Zambon  ;13064400;48;-22.89816;-47.1541648
Sao Paulo;Campinas;Parque Fazendinha;Colomba Lorencetti Lunardi   ;13064730;163;-22.9099384;-47.0626332
Sao Paulo;Campinas;Conjunto Habitacional Padre Anchieta;Papa Santo Estevao   ;13068233;260;-22.8660926;-47.1561603
Sao Paulo;Campinas;Conjunto Habitacional Padre Anchieta;Sao Judas Tadeu   ;13068265;111;-22.8607731;-47.1499987
Sao Paulo;Campinas;Conjunto Habitacional Padre Anchieta;Dom Eugenio de Araujo Sales ;13068305;264;-22.8853157;-47.0821077
Sao Paulo;Campinas;Jardim Chapadao;Sampaio Vidal    ;13070090;261;-22.8921751;-47.0815889
Sao Paulo;Campinas;Jardim Chapadao;Noel Rosa    ;13070109;19;-22.8954363;-47.081828
Sao Paulo;Campinas;Jardim Chapadao;Erasmo Braga    ;13070147;99;-22.8806601;-47.0724439
Sao Paulo;Campinas;Vila Nova;Fernando Martini    ;13073060;131;-22.8778952;-47.0642805
Sao Paulo;Campinas;Jardim Nossa Senhora Auxiliadora;Doutor Sebastiao Otranto   ;13075620;163;-22.8254335;-47.0971177
Sao Paulo;Campinas;Chacara de Recreio Barao;Tenente-Coronel Waldomiro Vasconcellos Ferreira  ;13082730;148;-22.7837052;-47.0446025
Sao Paulo;Campinas;Bosque das Palmeiras;Sylvio Moreira    ;13086708;234;-22.9099384;-47.0626332
Sao Paulo;Campinas;Parque Rural Fazenda Santa Candida;Alcides Fernandes Carvalho   ;13087551;199;-22.8424642;-47.0429364
Sao Paulo;Campinas;Parque Rural Fazenda Santa Candida;Jose Francisco Barbosa   ;13087553;91;-22.8609771;-47.0339342
Sao Paulo;Campinas;Parque Sao Quirino;Maria Luisa Furlani Melchert  ;13088135;218;-22.9099384;-47.0626332
Sao Paulo;Campinas;Jardim Bom Retiro;Bernardino Carvalho Grade   ;13092450;72;-22.9099384;-47.0626332
Sao Paulo;Campinas;Loteamento Parque dos Alecrins;Francisco Irineo Rosa   ;13098575;146;-22.9099384;-47.0626332
Sao Paulo;Campinas;Recanto dos Dourados;Delacir Toffoli    ;13098765;18;-22.9099384;-47.0626332
Sao Paulo;Campinas;Bananal;Sonia Barreto Tupynamba Freire  ;13099008;69;-22.856822;-46.9758794
Sao Paulo;Campinas;Loteamento Caminhos de Sao Conrado (Sousas);do Passeio    ;13104144;20;-22.8796057;-46.9645642
Sao Paulo;Campinas;Sousas;Rua Siqueira Campos   ;13106970;191;-22.8742667;-46.9602432
Sao Paulo;Campinas;Jardim Sorirama (Sousas);Ayres Pereira    ;13107118;230;-22.7744121;-47.1712217
Sao Paulo;Paulinia;Vila Monte Alegre;Magdalena Kubiac Leoni   ;13142486;100;-22.7256196;-47.1767953
Sao Paulo;Paulinia;Joao Aranha;Edimeia Pereira Bernardo   ;13145787;202;-22.7787453;-47.170212
Sao Paulo;Paulinia;Boa Esperanca;Angelina Vicentim Beraldo   ;13148066;257;-22.8209029;-47.2732726
Sao Paulo;Sumare;Jardim Paulistano;Bealina Raposeiro Carvalho   ;13174590;124;-22.8067898;-47.1943663
Sao Paulo;Sumare;Parque Dante Marmirolli;Sete     ;13176306;64;-22.8209029;-47.2732726
Sao Paulo;Sumare;Parque Florenca;Izaltine Orlandine Terra   ;13177452;243;-22.8210689;-47.1669
Sao Paulo;Sumare;Jardim Viel;Tres     ;13178322;268;-22.8165229;-47.167802
Sao Paulo;Sumare;Jardim Amelia;Cinco     ;13178654;226;-22.8209029;-47.2732726
Sao Paulo;Sumare;Residencial Parque Pavan;Eduardo Hoffmann    ;13179418;125;-22.8182896;-47.2651429
Sao Paulo;Sumare;Jardim das Oliveiras (Nova Veneza);Tres     ;13180171;85;-22.8070557;-47.1938096
Sao Paulo;Sumare;Jardim Santa Terezinha (Nova Veneza);Oito     ;13180261;288;-22.8052185;-47.1927191
Sao Paulo;Sumare;Jardim Ipiranga (Nova Veneza);Dezoito     ;13181125;124;-22.8489551;-47.1895113
Sao Paulo;Sumare;Jardim Bom Retiro (Nova Veneza);Manoel Vitor Diniz   ;13181660;249;-22.8570182;-47.2148109
Sao Paulo;Hortolandia;Vila Real Continuacao;Rosa Pinelli Gomes   ;13183218;270;-22.8753799;-47.2140783
Sao Paulo;Hortolandia;Loteamento Recanto do Sol;Oito     ;13183412;184;-22.8533412;-47.2147082
Sao Paulo;Hortolandia;Jardim Nossa Senhora Auxiliadora;Atevio Alves de Souza  ;13183554;293;-22.8539733;-47.1997063
Sao Paulo;Hortolandia;Parque Terras de Santa Maria;Vinte e Cinco   ;13183855;200;-23.1945;-46.876
Sao Paulo;Hortolandia;Residencial Jardim do Jatoba;Laranjeira     ;13184066;98;-22.8533412;-47.2147082
Sao Paulo;Hortolandia;Jardim Carmen Cristina;Adelino Crispiliano    ;13184695;128;-22.8529385;-47.1995524
Sao Paulo;Hortolandia;Jardim Santa Emilia;Quatorze     ;13185022;210;-22.8979459;-47.1752605
Sao Paulo;Hortolandia;Jardim Santa Izabel;Orlando Pavan    ;13185213;59;-22.8533412;-47.2147082
Sao Paulo;Hortolandia;Jardim Green Park Residence;Maria Dirce Muller   ;13186690;94;-22.9099755;-47.2065107
Sao Paulo;Hortolandia;Jardim Boa Vista;Amor Perfeito    ;13187051;155;-23.2531965;-46.8568727
Sao Paulo;Jundiai;Jardim Santa Gertrudes;Joao Buscato    ;13205180;268;-23.2165737;-46.8808927
Sao Paulo;Jundiai;Vila Salermo;Santa Ines    ;13206510;26;-23.1857076;-46.8978057
Sao Paulo;Jundiai;Bela Vista;Washington Luiz Pereira de Souza ;13207749;280;-23.1707099;-46.7993801
Sao Paulo;Jundiai;Parque Morangaba;Dois     ;13210888;260;-23.1784904;-46.9207952
Sao Paulo;Jundiai;Vila Nova Esperia;Amelia Latorre    ;13211000;176;-23.1894076;-46.9186321
Sao Paulo;Jundiai;Retiro;Ismael Antunes de Freitas  ;13211644;256;-23.2026446;-47.0107144
Sao Paulo;Jundiai;Portal do Medeiros;Passaro Preto    ;13212824;28;-23.1857076;-46.8978057
Sao Paulo;Jundiai;Jardim das Tulipas;Maria Luiza Gaspari Muller  ;13213131;178;-23.1449485;-46.9631115
Sao Paulo;Jundiai;Rio Abaixo;Jose Pellizzari    ;13213210;145;-23.1857076;-46.8978057
Sao Paulo;Jundiai;Ponte de Sao Joao;Benedito Rigolo    ;13218033;68;-23.1855526;-46.859285
Sao Paulo;Jundiai;Jardim Pacaembu;Yolanda Ferreira Breda   ;13218300;61;-23.1452559;-46.9288488
Sao Paulo;Jundiai;Vila Sao Joao Batista;Jose Demarchi    ;13218380;297;-23.1810825;-46.8696332
Sao Paulo;Jundiai;Vila Aparecida;Sao Benedito    ;13218430;100;-23.1908196;-46.8494613
Sao Paulo;Jundiai;Jardim Tamoio;Santa Teresa D'Avila   ;13219281;113;-23.2116378;-46.8460402
Sao Paulo;Varzea Paulista;Vila Santa Terezinha;Maria Ines    ;13220070;237;-23.2122785;-46.8374312
Sao Paulo;Varzea Paulista;Jardim Sao Goncalo;Professor Joaquim Candelario de Freitas ;13220330;49;-23.191681;-46.8350021
Sao Paulo;Varzea Paulista;Cidade Nova II;Joao de Barro   ;13221591;192;-23.1907878;-46.8179698
Sao Paulo;Varzea Paulista;Jardim America;Borda da Mata   ;13222281;54;-24.458262;-46.542221
Sao Paulo;Varzea Paulista;Residencial Laguna;F     ;13223336;201;-23.2140719;-46.8238911
Sao Paulo;Varzea Paulista;Jardim Paraiso;Amparo Domingos de Andrade  ;13224105;218;-23.2219998;-46.8452473
Sao Paulo;Varzea Paulista;Vila Marajo;Arua     ;13225572;138;-23.2014326;-46.793027
Sao Paulo;Campo Limpo Paulista;Jardim Europa;Avenida Alfried Krupp   ;13231900;171;-23.2046398;-46.7663208
Sao Paulo;Campo Limpo Paulista;Jardim Marcheti;Diamante     ;13232445;69;-23.2089055;-46.7970988
Sao Paulo;Campo Limpo Paulista;Jardim Guanciale;Afonso Pena    ;13236060;11;-23.2108373;-46.7978028
Sao Paulo;Campo Limpo Paulista;Jardim Santa Lucia;Pintassilgo     ;13236221;73;-23.0039859;-46.8467996
Sao Paulo;Itatiba;Vila Penteado;Celso Pupo    ;13251280;29;-23.0144718;-46.8426326
Sao Paulo;Itatiba;Bairro da Ponte;Nossa Senhora do Carmo  ;13251709;38;-23.0039859;-46.8467996
Sao Paulo;Itatiba;Clube de Campo Fazenda;Bacuri     ;13252638;130;-23.006223;-46.8214157
Sao Paulo;Itatiba;Jardim Mexico;Luiz Rossi    ;13253413;193;-23.0116118;-46.8433095
Sao Paulo;Itatiba;Jardim de Lucca;Luiz Scavone    ;13255290;193;-23.0127467;-46.8515318
Sao Paulo;Itatiba;Nova Itatiba;Maria Alice Consoline   ;13256140;223;-23.0039859;-46.8467996
Sao Paulo;Itatiba;Nucleo Habitacional Prefeito Erasmo Chrispim;Magdalena Benedetti Giaretta   ;13256753;58;-23.0093264;-46.8619388
Sao Paulo;Itatiba;Vila Brasileira;Avenida Campinas    ;13256970;47;-22.9869961;-46.8468882
Sao Paulo;Itatiba;Jardim Virginia;Jose Fumachi    ;13257450;138;-23.0039859;-46.8467996
Sao Paulo;Itatiba;Recanto dos Passaros;Diogo Sanches Fernandes   ;13257851;61;-22.9907146;-46.8271868
Sao Paulo;Itatiba;Loteamento Caminhos do Sol;Osilvio Rosa    ;13257875;233;-22.9510173;-46.9909855
Sao Paulo;Valinhos;Vila Capuava;Gildo Tordin    ;13273157;91;-22.9717642;-46.9877
Sao Paulo;Valinhos;Jardim Santa Rosa;Domingos Tordin    ;13275095;251;-22.9406062;-46.9971151
Sao Paulo;Valinhos;Jardim Nova Palmares II;Quinze     ;13275728;209;-22.9802091;-46.9997309
Sao Paulo;Valinhos;Vila Olivo;Independencia     ;13276030;133;-22.9702933;-46.9978148
Sao Paulo;Valinhos;Vale Verde;Luiz Lazaretti    ;13279010;13;-23.2569254;-47.2901342
Sao Paulo;Itu;Liberdade;da Convencao    ;13301101;211;-23.2548858;-47.2931392
Sao Paulo;Itu;Brasil;Para     ;13301454;39;-23.2931788;-47.3134442
Sao Paulo;Itu;Jardim Aeroporto I;Fernando Dias Ferraz   ;13304631;209;-23.2548858;-47.2931392
Sao Paulo;Itu;Cidade Nova II;Y     ;13308262;19;-23.2636661;-47.3065776
Sao Paulo;Itu;Parque Village Castelo;Serra do Maracaju   ;13308584;252;-23.2548858;-47.2931392
Sao Paulo;Itu;Cruz das Almas;Tres     ;13310403;255;-23.2548858;-47.2931392
Sao Paulo;Itu;Parque Residencial Guitti;Luiz de Oliveira Martins Alves Junior;13310510;144;-23.2548858;-47.2931392
Sao Paulo;Itu;Nucleo Industrial Jardim Porto Seguro;Tres     ;13312096;63;-23.2548858;-47.2931392
Sao Paulo;Itu;Estancia Vila Verde;Jose Antonio Sbrissa   ;13312860;28;-23.2479609;-47.3138206
Sao Paulo;Itu;Vila Mariah;Antonia Ianni Leis   ;13313190;288;-23.2460954;-47.3138121
Sao Paulo;Itu;Vila Bandeirantes;Luiz Manoel da Luz Cintra ;13313203;59;-23.3000032;-47.1413893
Sao Paulo;Itu;Vila Bandeirantes;Paulo Steiner    ;13313212;259;-23.2000805;-47.293538
Sao Paulo;Cabreuva;Pinhal;Rua Primavera    ;13315971;148;-23.189427;-47.292435
Sao Paulo;Salto;Jardim Tres Marias;Thomaz Antonio Gonzaga   ;13320550;237;-23.2233526;-47.2682717
Sao Paulo;Salto;Bela Vista;Marfim     ;13321362;210;-23.17524;-47.3099982
Sao Paulo;Salto;Jardim Santa Cruz;Domingos Jorge Velho   ;13323591;21;-23.0789703;-47.2319632
Sao Paulo;Salto;Loteamento Santa Edwiges;Santa Maria Goretti   ;13327482;43;-23.0519746;-47.2397188
Sao Paulo;Indaiatuba;Jardim Residencial Maria Dulce;Antonio Perez Canovas   ;13331637;126;-23.0805498;-47.1949737
Sao Paulo;Indaiatuba;Conjunto Habitacional Residencial Veredas da Conqu;Ayrton Senna da Silva  ;13332809;18;-23.064364;-47.1846427
Sao Paulo;Indaiatuba;Vila Maria Helena;Caete     ;13335370;173;-23.0878589;-47.2086087
Sao Paulo;Indaiatuba;Chacara Polaris;Amsterdan     ;13337051;274;-23.1052637;-47.1851762
Sao Paulo;Indaiatuba;Vila Furlan;Vinte e Quatro de Maio ;13339315;187;-23.1086861;-47.1739981
Sao Paulo;Indaiatuba;Vila Florenca;Reverendo Manoel Pereira da Silva ;13340520;71;-23.1033634;-47.1682694
Sao Paulo;Indaiatuba;Colinas do Mosteiro de Itaici;dos Jacarandas    ;13341014;296;-23.1091941;-47.2111029
Sao Paulo;Indaiatuba;Recanto dos Passaros;dos Uirapurus    ;13341210;56;-23.1106378;-47.2291362
Sao Paulo;Indaiatuba;Jardim Belo Horizonte;Romeu Ferigati    ;13344652;155;-23.1206695;-47.2403956
Sao Paulo;Indaiatuba;Jardim Tancredo Neves;Neusa Maria Camargo Costa  ;13346130;56;-23.1546603;-47.1833279
Sao Paulo;Indaiatuba;Jardim Morada do Sol;Oscar Ribeira    ;13348410;175;-22.7810374;-47.6720794
Sao Paulo;Indaiatuba;Jardim Residencial Veneza;Sete     ;13348837;174;-22.7342864;-47.6480644
Sao Paulo;Piracicaba;Campestre;Boituva     ;13401816;129;-22.7342864;-47.6480644
Sao Paulo;Piracicaba;Campestre;Bruno Bettoni    ;13401823;80;-22.7451201;-47.6698046
Sao Paulo;Piracicaba;Campestre;das Gerberas    ;13401848;87;-22.7342864;-47.6480644
Sao Paulo;Piracicaba;Jardim Gloria;Carlos Raya    ;13402251;154;-22.7370099;-47.6718142
Sao Paulo;Piracicaba;Loteamento Residencial Reserva do Engenho;Maria Cecilia Machado Bonachella  ;13402376;228;-22.6716767;-47.7029446
Sao Paulo;Piracicaba;Jardim Irapua;Um     ;13408045;285;-22.7388033;-47.6379366
Sao Paulo;Piracicaba;Jardim Residencial Javary I;Geraldo Rocha    ;13408131;232;-22.7243599;-47.639689
Sao Paulo;Piracicaba;Jardim Elite;Joao Jose Abdalla   ;13417431;85;-22.7221641;-47.6444479
Sao Paulo;Piracicaba;Alemaes;Alfredo Guedes    ;13419285;281;-22.7354451;-47.6282473
Sao Paulo;Piracicaba;Alemaes;Regente Feijo    ;13419290;218;-22.7368692;-47.6243023
Sao Paulo;Piracicaba;Morumbi;Leontino Boscariol    ;13420340;74;-22.7342864;-47.6480644
Sao Paulo;Piracicaba;Piracicamirim;Padre Jose Maria de Oliveira ;13420625;80;-22.7545989;-47.5858728
Sao Paulo;Piracicaba;Dois Corregos;Edson Rontani    ;13420828;195;-22.7605034;-47.6146526
Sao Paulo;Piracicaba;Santa Rita;Livio Ferraciu    ;13423282;220;-22.7342864;-47.6480644
Sao Paulo;Piracicaba;Jardim Alvorada;Sergio Cardoso    ;13425694;201;-22.6602863;-47.7899713
Sao Paulo;Piracicaba;Chico;Indiapora     ;13426712;180;-22.7557422;-47.4147585
Sao Paulo;Piracicaba;Colinas do Piracicaba (Artemis);Cubatao     ;13432560;58;-22.7520356;-47.4171658
Sao Paulo;Santa Barbara D'Oeste;Centro;Joao XXIII    ;13450018;261;-22.7624776;-47.41643
Sao Paulo;Santa Barbara D'Oeste;Vila Pires;Alfredo Maluf    ;13450227;118;-22.7557422;-47.4147585
Sao Paulo;Santa Barbara D'Oeste;Jardim Sao Luiz;Waldomiro Pedroso    ;13450357;208;-22.7372751;-47.3929839
Sao Paulo;Santa Barbara D'Oeste;Jardim Primavera;Professora Elizabeth Steagall Pirtouscheg  ;13451019;218;-22.7249993;-47.3932171
Sao Paulo;Santa Barbara D'Oeste;Conjunto Habitacional Trabalhadores;Vereador Benedito A. Atanaz  ;13453528;48;-22.7475343;-47.3696245
Sao Paulo;Santa Barbara D'Oeste;Jardim das Orquideas;Hermano Parazzi    ;13453744;181;-22.7435527;-47.3818323
Sao Paulo;Santa Barbara D'Oeste;Loteamento Industrial;da Agricultura    ;13454005;206;-22.7424205;-47.3677291
Sao Paulo;Santa Barbara D'Oeste;Cidade Nova II;Taubate     ;13454052;57;-22.7680368;-47.4011957
Sao Paulo;Santa Barbara D'Oeste;Jardim Perola;da Borracha    ;13454206;198;-22.7706419;-47.3876454
Sao Paulo;Santa Barbara D'Oeste;Parque Residencial Santa Ines;Cassiano Ricardo    ;13457003;194;-22.774548;-47.3818306
Sao Paulo;Santa Barbara D'Oeste;Jardim Santa Rita de Cassia;Ismael Alves    ;13457110;248;-22.7678773;-47.4112023
Sao Paulo;Santa Barbara D'Oeste;Conjunto Habitacional Francisco de Cillo (INOCOOP);Francisco E. G. de Godoy ;13457145;21;-22.7696954;-47.4129566
Sao Paulo;Santa Barbara D'Oeste;Parque Olaria;Ipiranga     ;13458031;229;-22.7745665;-47.420597
Sao Paulo;Santa Barbara D'Oeste;Parque Olaria;Freire de Andrade   ;13458046;220;-22.7400068;-47.3304376
Sao Paulo;Santa Barbara D'Oeste;Conjunto Habitacional Roberto Romano;Joao Luiz Erbolato   ;13458188;126;-22.7458004;-47.3422245
Sao Paulo;Americana;Centro;Comendador Muller    ;13465289;211;-22.7442618;-47.3470196
Sao Paulo;Americana;Jardim Girassol;Argentina     ;13465690;71;-22.7286546;-47.3154802
Sao Paulo;Americana;Vila Louricilda;Alexandre Herculano    ;13469010;282;-22.7366555;-47.3561384
Sao Paulo;Americana;Jardim Sao Roque;Santo Onofre    ;13469416;65;-22.7051942;-47.2951367
Sao Paulo;Americana;Jardim Sao Roque;Sao Thiago    ;13469425;67;-22.7015439;-47.2908864
Sao Paulo;Americana;Jardim Nossa Senhora Aparecida;Anisio Teixeira    ;13474461;57;-22.7453556;-47.2857418
Sao Paulo;Americana;Antonio Zanaga I;Leopoldo Froes    ;13474651;12;-22.7331435;-47.2381766
Sao Paulo;Americana;Iate Clube de Americana;Cinco     ;13475175;24;-22.7457921;-47.2401242
Sao Paulo;Americana;Sao Sebastiao;Praia Azul    ;13476010;290;-22.7336901;-47.3191992
Sao Paulo;Americana;Parque Dom Pedro II;Felicio Zamperlin    ;13476622;214;-22.5668467;-47.3984433
Sao Paulo;Americana;Jardim Santana;Emilio Leao Brambilla   ;13478170;133;-22.5814763;-47.405774
Sao Paulo;Limeira;Centro;Quadros Sobrinho    ;13480223;225;-22.6024353;-47.4054035
Sao Paulo;Limeira;Jardim Sao Manoel;Olavo Ferreira    ;13480503;117;-22.5665354;-47.3974368
Sao Paulo;Limeira;Jardim Santa Eulalia;Adinir Irineu de Gaspari  ;13481104;195;-22.5884961;-47.4599902
Sao Paulo;Limeira;Jardim Residencial Guimaraes;Jaciel Leandro de Souza  ;13481712;69;-22.5636763;-47.4252108
Sao Paulo;Limeira;Jardim Senador Vergueiro;Limeira-Piracicaba     ;13482383;108;-22.5411602;-47.4166193
Sao Paulo;Limeira;Jardim Senador Vergueiro;Joaquim Daniel dos Santos  ;13482384;32;-22.5594758;-47.4111408
Sao Paulo;Limeira;Jardim Laranjeiras;Antonio Kerpe de Oliveira  ;13484150;64;-22.5607951;-47.3755101
Sao Paulo;Limeira;Vila Mathias;Atirador Paulo Roberto Vialle  ;13484312;179;-22.5585301;-47.3903042
Sao Paulo;Limeira;Jardim Porto Real;Olivio Machado    ;13485355;276;-22.5543916;-47.3765703
Sao Paulo;Limeira;Jardim Nereide;Setimo Fracalossi    ;13486198;22;-22.5727718;-47.3708131
Sao Paulo;Limeira;Vila Nova;Doutor Hipolito Pinto Ribeiro  ;13486321;246;-22.7338174;-47.3611984
Sao Paulo;Limeira;Residencial Antonio Brigato;Ricardo de Brito Jorge  ;13486519;274;-22.423813;-47.5698096
Sao Paulo;Limeira;Jardim Residencial e Comercial Alto dos Laranjais;Noruega     ;13487477;14;-22.381765;-47.5591295
Sao Paulo;Rio Claro;Jardim Sao Paulo;23;13503008;128;-22.3758374;-47.542921
Sao Paulo;Rio Claro;Jardim Floridiana;1 JF    ;13505030;146;-22.3691516;-47.5255721
Sao Paulo;Rio Claro;Conjunto Residencial Vila Verde;5 RV    ;13506136;138;-22.3994852;-47.550614
Sao Paulo;Rio Claro;Residencial Florenca;4 RF    ;13506273;174;-22.3922231;-47.5543623
Sao Paulo;Rio Claro;Vila Indaia;20 A    ;13506710;284;-22.0157562;-47.8917631
Sao Paulo;Rio Claro;Vila Indaia;0,291666667;13506726;239;-23.2856561;-47.6626765
Sao Paulo;Sao Carlos;Centro;Rua Episcopal    ;13560905;126;-23.6673418;-46.7690202
Sao Paulo;Sao Carlos;Condominio Parque Residencial Damha l;H     ;13565297;160;-21.9964404;-47.8634912
Sao Paulo;Sao Carlos;Residencial Samambaia;Nicolla Fiorentino    ;13565575;28;-22.0031599;-47.8573939
Sao Paulo;Sao Carlos;Jardim Munique;Jose Tiberti    ;13568500;223;-22.016521;-47.8475729
Sao Paulo;Sao Carlos;Jardim Munique;Oswaldo Denari    ;13568600;47;-22.0009501;-47.8544377
Sao Paulo;Sao Carlos;Residencial Parque Douradinho;Emerson Radames Gatto   ;13568640;216;-22.0087082;-47.8909263
Sao Paulo;Sao Carlos;Residencial Itamarati;Joao Muniz    ;13568780;67;-21.9955838;-47.8646324
Sao Paulo;Sao Carlos;Residencial  Astolpho Luiz do Prado;Jorge Antonio Hildebrand   ;13568801;186;-22.0305636;-47.8807647
Sao Paulo;Sao Carlos;Conjunto Habitacional Dom Constantino Amstalden;Irineu Mello    ;13568825;67;-22.0087082;-47.8909263
Sao Paulo;Sao Carlos;Jardim Mercedes;Maestro Andrelino Vieira   ;13570510;168;-22.0374915;-47.8636177
Sao Paulo;Sao Carlos;Nucleo Residencial Castelo Branco;Professor Eduardo de Martini  ;13571100;13;-22.0669425;-47.8817368
Sao Paulo;Sao Carlos;Jardim Maracana;Gelsomino Saia    ;13571310;192;-22.3756183;-47.3914225
Sao Paulo;Sao Carlos;CEAT;Jose Zanetti    ;13573400;226;-22.3604911;-47.3798391
Sao Paulo;Araras;Parque Industrial;Pernambuco     ;13601342;71;-22.3371641;-47.354983
Sao Paulo;Araras;Vila Dona Rosa Zurita;Adolfo Matthiensen    ;13601356;161;-22.3594364;-47.331258
Sao Paulo;Araras;Chacaras Granja Sao Francisco;Joao Rossi    ;13605300;15;-22.3495006;-47.3328128
Sao Paulo;Araras;Jardim Jose Ometto II;Jose Oliveira    ;13606411;237;-22.3498437;-47.3273098
Sao Paulo;Araras;Parque Tiradentes;Octavio Daltro    ;13606603;273;-22.3604911;-47.3798391
Sao Paulo;Araras;Parque Dom Pedro;Carlos Cerri    ;13606832;182;-22.3791545;-47.3739522
Sao Paulo;Araras;Jardim Luiza Maria;Ricieri Pechinatti    ;13607251;123;-22.1910244;-47.392893
Sao Paulo;Araras;Jardim Residencial Flamboyant;Lourdes Petruz Siviero   ;13609510;236;-22.2041058;-47.3850618
Sao Paulo;Leme;Jardim Amalia;Ernesto Gatto    ;13610360;184;-22.1706511;-47.3935098
Sao Paulo;Leme;Jardim Sao Jose;Isis Fernandes    ;13611129;96;-22.1752296;-47.3871042
Sao Paulo;Leme;Cidade Jardim;Demezio Nabarreti    ;13614300;61;-22.1678091;-47.3766622
Sao Paulo;Leme;Barra Funda;Professor Zulingo    ;13615270;260;-22.1902353;-47.364115
Sao Paulo;Leme;Jardim Sao Joaquim;Raul Krempel    ;13615609;115;-22.1813407;-47.3845574
Sao Paulo;Leme;Jardim Ana Lucia;Jose Costenaro    ;13617732;56;-21.9995103;-47.4263012
Sao Paulo;Leme;Jardim Jequitiba;Anna da Silva Camargo  ;13617743;175;-22.0028515;-47.4271382
Sao Paulo;Pirassununga;Centro;Bom Jesus    ;13630105;96;-22.0030935;-47.4100955
Sao Paulo;Pirassununga;Centro;Amador Bueno    ;13631080;188;-22.0158604;-47.4178035
Sao Paulo;Pirassununga;Vila Sao Pedro;Jose Manoel Ribeiro   ;13632160;21;-22.0003971;-47.4328155
Sao Paulo;Pirassununga;Cidade Jardim;das Acucenas    ;13632460;272;-21.9695007;-47.4296269
Sao Paulo;Pirassununga;Vila Steola;Bom Jesus    ;13634048;40;-21.9765469;-47.4263813
Sao Paulo;Pirassununga;Parque Clayton Malaman;Jose Luiz Franco de Oliveira ;13635236;242;-21.4574311;-47.0201261
Sao Paulo;Pirassununga;Jardim Limoeiro;Sebastiao B. O. Alves  ;13641043;117;-21.4589846;-47.0175263
Sao Paulo;Mococa;Nucleo Habitacional Nene Pereira Lima;Raul Roberto Campos   ;13732419;125;-21.4626973;-47.0003553
Sao Paulo;Mococa;Nucleo Habitacional Nene Pereira Lima;Andre Somagio    ;13732459;145;-21.470975;-46.9999891
Sao Paulo;Mococa;Jardim Santa Cecilia;Paulo Rigobello    ;13733049;274;-21.4649238;-47.0145295
Sao Paulo;Mococa;Bras;Joao Batista Giacoia   ;13735017;106;-21.3169676;-47.0320449
Sao Paulo;Mococa;Jardim das Figueiras;Heloisa de Figueiredo Ferraz  ;13737120;299;-22.4282006;-46.9544961
Sao Paulo;Sao Benedito das Areias (Mococa);-;Sao Benedito das Areias (Mococa) ;13755000;27;-22.4458177;-46.9624217
Sao Paulo;Mogi Mirim;Centro;Francisco Alves    ;13800057;70;-22.461942;-46.9781862
Sao Paulo;Mogi Mirim;Vila Bianchi;Santa Maria    ;13801475;98;-22.432364;-46.9509597
Sao Paulo;Mogi Mirim;Parque Real;Vanderley Poterio    ;13803801;33;-22.3599559;-46.9375657
Sao Paulo;Mogi Mirim;Jardim Bi-Centenario;Professora Ana Luiza de Souza Aranha;13807490;231;-22.3719647;-46.9190048
Sao Paulo;Mogi Guacu;Jardim Jacira;Trajano de Souza Moraes  ;13840121;89;-22.3679387;-46.9432454
Sao Paulo;Mogi Guacu;Loteamento Cidade Nova Mogi-Guacu;Nair Galhardoni    ;13841150;293;-22.3679387;-46.9432454
Sao Paulo;Mogi Guacu;Vila Maria;Presidente Costa e Silva  ;13843040;205;-22.3363376;-46.9480049
Sao Paulo;Mogi Guacu;Loteamento Morro Amarelo;Julia Barbosa do Couto  ;13843229;23;-22.343036;-46.9544988
Sao Paulo;Mogi Guacu;Jardim Ipe I;Joao de Oliveira Machado  ;13846047;210;-22.3584412;-46.94493
Sao Paulo;Mogi Guacu;Jardim Ipe III;Sao Jose dos Pinhais  ;13846124;204;-22.3313784;-46.928
Sao Paulo;Mogi Guacu;Arruamento Primavera;Antonio de Paula   ;13847017;249;-22.3679387;-46.9432454
